CT-7,CT-1
0.20492586616276423,0.7950741338372358
0.0,1.0
0.4102918951065074,0.5897081048934926
0.10454370680395328,0.8954562931960467
0.5653759558847837,0.4346240441152162
0.02289102683961955,0.9771089731603805
0.04456213035976722,0.9554378696402329
0.2284876901997955,0.7715123098002045
1.1102230246251565e-16,0.9999999999999999
0.0972685321571821,0.9027314678428179
0.2213392796389374,0.7786607203610626
0.3026306978089001,0.6973693021910999
0.0,1.0
0.37599794573749773,0.6240020542625023
0.33453110914113293,0.665468890858867
0.049519148615268405,0.9504808513847316
0.2717994980425233,0.7282005019574767
1.6653345369377348e-16,1.0
0.2710086649351072,0.7289913350648929
0.10869454461630482,0.8913054553836952
5.551115123125783e-17,1.0
0.15833805888395242,0.8416619411160476
5.551115123125783e-17,1.0
0.30041157470003615,0.6995884252999639
0.11498526701379534,0.8850147329862047
0.013338835422390425,0.9866611645776097
0.13995283030197403,0.860047169698026
0.17979620153837275,0.8202037984616272
0.32942830227953274,0.6705716977204672
0.0,1.0
0.4258613859468455,0.5741386140531545
0.1834189313660328,0.8165810686339673
2.7755575615628914e-17,1.0
0.13177007474180819,0.8682299252581919
0.08150972741939833,0.9184902725806017
0.085427933219657,0.914572066780343
0.637026858051346,0.36297314194865404
0.17896683180597944,0.8210331681940206
0.012948367095889809,0.9870516329041102
0.17004502688842882,0.8299549731115712
0.6319338824869365,0.3680661175130636
0.2569586987870141,0.743041301212986
0.16634021115485986,0.8336597888451401
0.11925700902403376,0.8807429909759663
0.1052364611926441,0.8947635388073559
0.38154494745499723,0.6184550525450028
0.2611454881582063,0.7388545118417937
0.446898238042134,0.553101761957866
5.551115123125783e-17,1.0
0.0,1.0
0.16464890948963368,0.8353510905103664
0.14970667656712636,0.8502933234328737
0.0,1.0
0.10959298313351669,0.8904070168664834
0.2501630873277623,0.7498369126722377
0.0,1.0
0.1896804647458008,0.8103195352541992
0.09337860098772267,0.9066213990122775
0.35811013442398565,0.6418898655760144
0.0804112985822242,0.9195887014177758
0.2411461406623096,0.7588538593376905
0.19904650258772624,0.8009534974122738
0.1512201722140667,0.8487798277859333
0.16288680206568817,0.8371131979343119
0.20661478359171223,0.7933852164082877
0.0,1.0
0.4575540942789052,0.5424459057210949
0.2746066820041131,0.7253933179958869
0.23987403515087258,0.7601259648491274
0.22797551578507577,0.7720244842149242
0.0,1.0
0.0,1.0
2.7755575615628914e-17,1.0
0.5,0.5
0.0,1.0
0.2139810790433113,0.7860189209566887
0.12751256885857945,0.8724874311414205
0.3186282793273146,0.6813717206726855
0.8071100852196662,0.19288991478033374
0.32845715813756915,0.6715428418624309
0.220436761557038,0.779563238442962
0.2491070132459361,0.7508929867540639
0.0,1.0
0.34645578794455484,0.6535442120554452
0.12509483689554435,0.8749051631044557
0.097768917824235,0.902231082175765
0.0,1.0
0.1947779625969768,0.8052220374030231
0.08488602697135453,0.9151139730286455
0.30036314921794666,0.6996368507820534
0.1866430318675118,0.8133569681324883
0.0,1.0
0.16668796539306657,0.8333120346069334
0.0,1.0
0.44595593375673037,0.5540440662432696
0.5146857116996707,0.4853142883003293
0.12141773460304824,0.8785822653969517
5.551115123125783e-17,1.0
0.10234480263910374,0.8976551973608963
0.18664034573642238,0.8133596542635776
0.09369035140890578,0.9063096485910942
0.15418412308755547,0.8458158769124445
0.3569982856003367,0.6430017143996632
0.28261791782751694,0.7173820821724832
0.19425151083348208,0.805748489166518
0.8491027775214174,0.15089722247858264
0.47577286736027913,0.5242271326397209
0.0,1.0
0.27999135241089823,0.7200086475891018
0.007825715755377594,0.9921742841863163
0.2416558983904699,0.7583441016095301
0.2001519860428341,0.7998480139571659
0.41014021275466583,0.5898597872453342
0.25100125053522626,0.7489987494647737
4.440892098500626e-16,0.9999999999999996
0.11152007660677964,0.8884799233932203
0.3786890801536152,0.6213109198463849
0.2274861382996022,0.7725138617003978
0.27165195572354855,0.7283480442764515
5.551115123125783e-17,0.9999999999999999
0.6035339064482186,0.3964660935517813
0.189441950349375,0.810558049650625
8.326672684688674e-17,1.0
0.014201406640326507,0.9857985933596735
0.19391043943678135,0.8060895605632187
0.19191087163807177,0.8080891283619283
0.3121415278756994,0.6878584721243007
0.0811613228416523,0.9188386771583477
0.04550513891243241,0.9544948610875676
0.20490642714470583,0.7950935728552941
0.22299618072019467,0.7770038192798053
0.14594951555813462,0.8540504844418654
0.19237024620904483,0.8076297537909551
0.3582868965792344,0.6417131034207656
0.06518677326112893,0.9348132267388711
0.014844901296316052,0.985155098703684
0.38953064541004917,0.610469354589951
0.18188175579615712,0.8181182442038428
2.7755575615628914e-17,1.0
0.0,1.0
0.19666828116491047,0.8033317188350895
0.274418840036051,0.725581159963949
0.3593339344028429,0.6406660655971571
0.0048733135328750034,0.995126686467125
0.20989510200318637,0.7901048979968136
0.06618918372933216,0.933810816270668
0.0,1.0
0.1392079757828812,0.8607920242171189
0.05667636130556162,0.9433236386944385
0.3742015674008583,0.6257984325991417
0.09261135462136737,0.9073886453786327
0.22446581602161023,0.7755341839783898
0.26542677701132017,0.7345732229886798
0.11993855341760448,0.8800614465823955
0.2776942466169578,0.7223057533830421
0.07944967590922107,0.920550324090779
0.08641063933864196,0.9135893606613581
0.134498721332471,0.8655012786675289
0.0,1.0
0.3317240753347384,0.6682759246652615
0.32302338410165976,0.6769766158983402
0.2356743128951002,0.7643256871048998
0.0,1.0
0.28994400341753457,0.7100559965824654
5.551115123125783e-17,1.0
0.2964549050007535,0.7035450949992464
0.148888950054905,0.8511110499450949
0.40554009785738004,0.5944599021426199
0.1441964303756091,0.8558035696243909
0.284904771651107,0.7150952283488929
0.3440954665540855,0.6559045334459144
0.01884942693028495,0.9811505730697151
0.1954793844985192,0.8045206155014808
0.46393753084287803,0.536062469157122
0.0,1.0
0.08017780583155674,0.9198221941684434
0.29156466396184355,0.7084353360381563
2.7755575615628914e-17,1.0
0.20466754449643115,0.7953324555035689
0.019263721201926477,0.9807362787980736
1.942890293094024e-16,0.9999999999999998
5.551115123125783e-17,1.0
1.1102230246251565e-16,1.0
0.1500754781344528,0.8499245218655471
0.0479849269752684,0.9520150730247318
0.05440876592499727,0.9455912340750028
0.16684147652875134,0.8331585234712486
0.060891797234942556,0.9391082027650575
0.19194263773895032,0.8080573622610497
0.5,0.5
0.2533470380145692,0.7466529619854309
0.0,1.0
0.2002276189185789,0.799772381081421
0.12986495920224111,0.8701350407977589
0.12184543515239488,0.878154564847605
0.1379355764093133,0.8620644235906867
0.0,1.0
0.045230791524489014,0.9547692084755109
0.2576369672761996,0.7423630327238004
0.38388144901890614,0.6161185509810938
0.3469158081324549,0.6530841918675451
0.16510212084833906,0.8348978791516609
0.6455352481384247,0.3544647518615754
0.3513382980718475,0.6486617019281524
0.3490342666805679,0.6509657333194321
0.21005784968322627,0.7899421503167737
0.12656809186838866,0.8734319081316113
0.01996992030071246,0.9800300795505001
0.031128214477867292,0.9688717855221327
0.2527448807476935,0.7472551192523065
0.11797755996995785,0.8820224400300422
0.11486694891806702,0.8851330510819331
0.25399488897760053,0.7460051110223995
0.6397725141922542,0.3602274858077458
0.28058935677496205,0.7194106432250379
0.10773137996000784,0.8922686200399922
0.2601744549866897,0.7398255450133103
0.10220729201865027,0.8977927079813497
0.21379176132489297,0.786208238675107
0.0,1.0
0.05748695843233812,0.9425130415676618
0.3947639523491259,0.6052360476508741
0.0,1.0
5.551115123125783e-17,1.0
0.0,1.0
0.36598460731477606,0.634015392685224
0.05216278673967421,0.9478372132603259
0.1539566286591074,0.8460433713408926
0.3186308742702953,0.6813691257297046
0.030213059591974078,0.9697869404080259
0.0,1.0
0.26731457043576085,0.7326854295642391
0.3109751009014185,0.6890248990985814
0.0,1.0
5.551115123125783e-17,1.0
0.34313662891806407,0.656863371081936
0.13083089294627795,0.8691691070537221
0.2763095151915074,0.7236904848084926
8.326672684688674e-17,0.9999999999999999
0.5,0.5
0.05321653025749675,0.9467834697425032
0.2561467863042905,0.7438532136957094
0.4384876067311957,0.5615123932688042
0.09097452255934292,0.9090254774406571
0.5166224991030054,0.4833775008969946
0.0,1.0
0.1261967472901848,0.8738032527098152
0.04970773743578447,0.9502922625642155
0.39235937458446485,0.6076406254155351
0.25292262537675986,0.7470773746232402
0.37347615570598935,0.6265238442940106
5.551115123125783e-17,1.0
1.1102230246251565e-16,1.0
0.2953821201549463,0.7046178798450538
