CT-8.2,CT-3
0.920958175565215,0.07904182443478501
0.9531457133357687,0.04685428666423127
0.9498698987033548,0.05013010129664515
0.9638339979665456,0.03616600203345449
0.9717837242825383,0.02821627571746168
0.9653621333339593,0.03463786666604082
0.9585949095167837,0.041405090483216354
0.9763018093691802,0.02369819063081979
0.9336215869218175,0.06637841307818247
0.9222331809653996,0.07776681903460034
0.9437079986164405,0.056292001383559526
0.9691933729950187,0.030806627004981303
0.9583342381654825,0.041665761834517576
0.9776929665095769,0.022307033490423123
0.9494645639312974,0.05053543606870268
0.9468354389086052,0.05316456109139492
0.9305868980129084,0.06941310198709165
0.9564926064072066,0.04350739359279348
0.942710842495234,0.057289157504766014
0.9557628686494383,0.044237131350561676
0.940933289186818,0.05906671081318205
0.9093237903009843,0.0906762096990157
0.9789109547669693,0.021089045233030766
0.9613033038222674,0.03869669617773263
0.9553451446741308,0.044654855325869186
0.9769927476117585,0.02300725238824158
0.9354941998687668,0.06450580013123314
0.925638175730278,0.07436182426972202
0.9514707898363663,0.04852921016363365
0.9534311122987713,0.046568887701228676
0.9611998758918445,0.03880012410815544
0.9560019817474825,0.0439980182525175
0.9628956162064379,0.037104383793562026
0.9739632454651339,0.02603675453486618
0.9612028188987382,0.03879718110126192
0.9652972175266552,0.034702782473344865
0.9732290825806408,0.026770917419359247
0.9754705981077111,0.024529401892288968
0.9255240938883768,0.07447590611162318
0.9369659025806869,0.06303409741931303
0.973530944551517,0.026469055448482947
0.9355818728474118,0.06441812715258818
0.9449929002482479,0.0550070997517522
0.9422879033272795,0.05771209667272054
0.9582512377320707,0.04174876226792933
0.9296561888353717,0.0703438111646283
0.9475447942741112,0.052455205725888784
0.9631846518359461,0.03681534816405385
0.8948710446327621,0.10512895536723796
0.9682648706930365,0.031735129306963566
0.9712332445601647,0.028766755439835357
0.930702921936029,0.06929707806397105
0.9436212742158593,0.056378725784140715
0.9364782286900877,0.06352177130991232
0.9545870617332607,0.04541293826673925
0.9212329158143728,0.0787670841856272
0.9771898902927288,0.02281010970727118
0.990246064534516,0.009753935465483874
0.9108468184508193,0.08915318154918081
0.9520901632092881,0.047909836790711924
0.9392101318736288,0.0607898681263712
0.9260432411760309,0.07395675882396913
0.927737081782177,0.07226291821782309
0.9711433265813856,0.028856673418614424
0.9674346019818683,0.03256539801813181
0.9544365396317486,0.04556346036825147
0.9627683638300026,0.037231636169997404
0.9815047207824782,0.018495279217521785
0.9508178200596488,0.04918217994035125
0.934718901243488,0.06528109875651203
0.9455928830642741,0.05440711693572587
0.9584032992197071,0.04159670078029291
0.942090142585125,0.05790985741487488
0.9527225230669502,0.04727747693304985
0.9756742934147904,0.02432570658520969
0.9662651312701714,0.03373486872982848
0.9611375591597628,0.038862440840237183
0.9614761835676058,0.03852381643239429
0.968741980070254,0.03125801992974599
0.9575999421921474,0.042400057807852644
0.9662807910492661,0.03371920895073382
0.9336032015817434,0.0663967984182567
0.9586856352483359,0.04131436475166407
1.0,0.0
0.9371036703924386,0.06289632960756136
0.9377742194643294,0.06222578053567063
0.9636852337543372,0.0363147662456628
0.9715355797518168,0.028464420248183214
0.9181402299164478,0.08185977008355215
0.9163203674382654,0.08367963256173463
0.9859652727437082,0.014034727256291865
0.9253595250426461,0.07464047495735408
0.9311066869608332,0.06889331303916679
0.9482470972035842,0.051752902796415874
0.971160636649716,0.028839363350284024
0.9538215287587125,0.04617847124128751
0.9330151685720195,0.06698483142798049
0.9638450846618996,0.03615491533810052
0.9070631796686662,0.09293682033133378
0.9527546721003256,0.04724532789967432
0.9592884218166262,0.04071157818337376
0.9350655720880359,0.06493442791196412
0.9604580191018545,0.03954198089814561
0.9921228179793656,0.007877182020634324
0.9668422054101438,0.033157794589856224
0.9260297222484601,0.07397027775153986
0.9550285893928693,0.04497141060713077
0.9559254893961187,0.044074510603881414
0.9321499514897323,0.06785004851026759
0.94621851619394,0.053781483806059974
0.9806520471195697,0.019347952880430397
0.9509642624895754,0.04903573751042459
0.9309488214578311,0.0690511785421689
0.9727975445021378,0.027202455497862158
0.9077328219437489,0.09226717805625115
0.957568808793796,0.04243119120620393
0.9605060575008495,0.03949394249915055
0.9247670145421144,0.07523298545788563
0.9347341659691857,0.06526583403081428
0.9672356830932558,0.03276431690674417
0.9658333054798967,0.034166694520103465
0.9318908306528512,0.06810916934714879
0.9476153365937183,0.05238466340628173
0.9524176239122197,0.04758237608778026
0.95439375105379,0.04560624894621006
0.9424715270100711,0.057528472989928914
0.9458209647728908,0.05417903522710917
0.950271534803061,0.049728465196939
0.964489416301469,0.03551058369853099
0.9133246330066016,0.08667536699339846
0.9268891184951531,0.07311088150484696
0.9189941210797069,0.08100587892029311
0.9687297035330882,0.031270296466911915
0.9510955635473194,0.04890443645268053
0.9497009013741873,0.050299098625812694
0.9803491680928482,0.019650831907151875
0.9874016904487553,0.012598309551244791
0.9613225735623242,0.03867742643767581
0.9147889594605341,0.08521104053946588
0.9660584269808595,0.0339415730191405
0.9617324987103179,0.03826750128968211
0.9351381130295002,0.06486188697049984
0.9620932120596656,0.037906787940334453
0.9614373297673665,0.03856267023263361
0.977934575390414,0.022065424609586156
0.9416235919586788,0.05837640804132109
0.9507947025143831,0.049205297485616924
0.9999999999999993,6.661338147750939e-16
0.9513013622150865,0.04869863778491359
0.9521934348034671,0.047806565196532945
0.9852899222993358,0.014710077700664199
0.9288954105121968,0.07110458948780318
0.9445370395755354,0.055462960424464636
0.9502734153584779,0.04972658464152221
0.9715287896051318,0.02847121039486824
0.943117343502926,0.056882656497074066
0.9396890384638917,0.060310961536108376
0.9492305936944272,0.05076940630557284
0.9715832149393481,0.028416785060651782
0.9267508097447004,0.07324919025529975
0.932142351041343,0.06785764895865695
0.9471511593957913,0.052848840604208754
0.9261627016477353,0.07383729835226464
0.9621717173608682,0.03782828263913186
0.9689991371755161,0.03100086282448395
0.9393099872883676,0.06069001271163242
0.9783194687652791,0.021680531234720975
0.9108918824462567,0.08910811755374325
0.9484698024376614,0.05153019756233866
0.9699175250314576,0.030082474968542446
0.974081030735843,0.025918969264156988
0.9426531358147304,0.05734686418526968
0.928336959370111,0.0716630406298891
0.9337141845832778,0.06628581541672225
0.9789302463793412,0.021069753620658868
0.9385081455590737,0.061491854440926405
0.9100327770248442,0.08996722297515586
0.9571339941661958,0.04286600583380433
0.9653167903324895,0.034683209667510526
0.9790422864741282,0.020957713525871852
0.9550610913004243,0.044938908699575786
0.9999999999999993,6.661338147750939e-16
0.9214707149051815,0.07852928509481849
0.9508998163215772,0.04910018367842288
0.9654125612032328,0.03458743879676708
0.9287110271141126,0.07128897288588741
0.9217346265781463,0.07826537342185375
0.9535981245534655,0.04640187544653446
0.9539850353436646,0.04601496465633537
0.947248447087222,0.05275155291277806
0.9421571400536133,0.05784285994638678
0.9730683151843635,0.026931684815636535
0.9532519726356842,0.04674802736431582
0.9283728719772932,0.07162712802270678
0.9675193473140197,0.0324806526859804
0.9635160252422179,0.03648397475778208
0.9372928275578111,0.062707172442189
0.9831634173009497,0.016836582699050293
0.9385851747217417,0.0614148252782582
0.9552745572722919,0.04472544272770808
0.9759044290321935,0.024095570967806512
0.9653366669469104,0.034663333053089565
0.9419267692593892,0.058073230740610916
0.9471750383528122,0.052824961647187786
0.9550563311896764,0.04494366881032371
0.93797750663506,0.06202249336494007
0.9572587260292709,0.04274127397072916
0.9241509697081327,0.07584903029186728
0.9415884529017915,0.05841154709820849
0.9564064851808565,0.0435935148191435
0.9622413912163053,0.037758608783694816
0.9869961016240866,0.013003898375913352
0.9553851163573241,0.044614883642675934
0.9473277356112761,0.05267226438872391
0.9043808247489581,0.09561917525104198
0.9579059262329044,0.04209407376709551
0.9812934631663806,0.018706536833619537
0.9433273445251816,0.056672655474818326
0.9716378075826163,0.028362192417383678
0.9658708543217681,0.03412914567823183
0.9707293567083451,0.029270643291654887
0.96141063589404,0.038589364105960054
0.9397177074925809,0.0602822925074191
0.9782070636444485,0.02179293635555151
0.9146339932879822,0.0853660067120178
0.9159484539506384,0.08405154604936152
0.9452147928205075,0.05478520717949255
0.9185809136426549,0.08141908635734513
0.9472125837700617,0.05278741622993823
0.9509992574878803,0.049000742512119735
0.9690664101194952,0.030933589880504868
0.9807218720400969,0.01927812795990317
0.9112497173968758,0.08875028260312418
0.9279165640088133,0.07208343599118669
0.9512183531044067,0.04878164689559326
0.9447773897919595,0.05522261020804055
0.9498227687414645,0.050177231258535425
0.9585588775732293,0.04144112242677075
0.919884778669187,0.08011522133081293
0.9515857812496546,0.048414218750345274
