CT-5,CT-6
0.22402310292564742,0.7759768970743526
0.13479582926017306,0.865204170739827
0.47505076061508733,0.5249492393849127
0.15181345043863723,0.8481865495613627
0.2672121136082463,0.7327878863917536
0.21704380357520237,0.7829561964247976
0.4640602406384004,0.5359397593615997
0.3003717091247502,0.6996282908752498
0.15200190959832524,0.8479980904016747
0.05732782959212226,0.9426721704078778
0.4266201838050196,0.5733798161949805
0.12681160168846223,0.8731883983115378
0.2735525488179582,0.7264474511820418
0.3096903476380052,0.6903096523619948
0.2612081851251253,0.7387918148748748
0.35109925290937505,0.648900747090625
0.27156184863412447,0.7284381513658755
0.28720400718197664,0.7127959928180234
0.14504978996647191,0.8549502100335281
0.27004982297525426,0.7299501770247457
0.26142851116371973,0.7385714888362802
0.25945449645882906,0.7405455035411709
0.2735986098786023,0.7264013901213977
0.34123659447864746,0.6587634055213526
0.27850646195599654,0.7214935380440035
0.39975420384291016,0.6002457961570898
0.27901682855555143,0.7209831714444486
0.1905053153613444,0.8094946846386556
0.20817426740149755,0.7918257325985024
0.20699629291726934,0.7930037070827307
0.15621729246331412,0.8437827075366859
0.10201734142129638,0.8979826585787035
0.30822520219685545,0.6917747978031445
0.19783391977608095,0.802166080223919
0.0809676275648598,0.9190323724351402
0.23984494025912187,0.760155059740878
0.14720616595160788,0.8527938340483922
0.21334508975910085,0.7866549102408992
0.2710796279096666,0.7289203720903334
0.1868944567923758,0.8131055432076242
0.16787363229373026,0.8321263677062698
0.5559275274528735,0.4440724725471264
0.39251972854688205,0.607480271453118
0.43150841659199934,0.5684915834080007
0.3477844531131066,0.6522155468868934
0.39422236710270897,0.605777632897291
0.2992791633532303,0.7007208366467698
0.18232140084490625,0.8176785991550938
0.2778787027203796,0.7221212972796204
0.2682154892828568,0.7317845107171433
0.28705532337348544,0.7129446766265146
0.17998143248169207,0.8200185675183079
0.19172689989886718,0.8082731001011328
0.2945683168865643,0.7054316831134357
0.31578786183837354,0.6842121381616265
0.45764264570092755,0.5423573542990725
0.17057444433557,0.8294255556644301
0.27301372490555426,0.7269862750944457
0.39366136916604355,0.6063386308339564
0.375509533147943,0.624490466852057
0.2943968886688668,0.7056031113311332
0.2869009839077842,0.7130990160922158
0.07728269064965522,0.9227173093503448
0.1511804141845068,0.8488195858154931
0.2226023711079361,0.777397628892064
0.11290265680711005,0.88709734319289
0.2796458894750279,0.7203541105249722
0.31371004117316303,0.686289958826837
