CT-10,CT-3
0.7944894617175546,0.20551053828244525
0.9143260627599777,0.08567393724002231
0.7924615189869001,0.20753848101309996
0.9036474464600905,0.09635255353990946
0.8412563900856181,0.15874360991438205
0.7656283929813171,0.23437160701868284
0.855445421461253,0.1445545785387468
0.7959776054913698,0.2040223945086302
0.9494173747560222,0.05058262524397785
0.8543992285693623,0.14560077143063765
0.8501773232062212,0.1498226767937789
0.7887232369078021,0.211276763092198
0.9199747025821888,0.0800252974178112
0.7698769741117623,0.23012302588823774
0.7382760978197614,0.26172390218023867
0.8508677476495529,0.14913225235044716
0.909671330976968,0.090328669023032
0.885123184107038,0.11487681589296199
0.7671878564928715,0.23281214350712834
0.7360764977106674,0.26392350228933253
0.8518608370680244,0.14813916293197557
0.7279012788400425,0.2720987211599574
0.8733235176511026,0.1266764823488974
0.8798559713748522,0.12014402862514778
0.7931165127855754,0.20688348721442465
0.8730568031849867,0.12694319681501323
0.8761174670281932,0.1238825329718069
0.8724880813277524,0.1275119186722475
0.8688838586773306,0.13111614132266955
0.7757322701378128,0.22426772986218724
0.8197133154336547,0.18028668456634545
0.9477511026034056,0.05224889739659454
0.8225679184301737,0.17743208156982634
0.9326310944469639,0.06736890555303611
0.8003190813968325,0.19968091860316758
0.8878361039899835,0.1121638960100165
0.9122120830591702,0.08778791694082977
0.941998483116591,0.058001516883409134
0.9291686932259424,0.0708313067740578
0.806252176822249,0.19374782317775105
0.8089742511810666,0.19102574881893347
0.8537053063017154,0.14629469369828463
0.8636731254652404,0.13632687453475942
0.794988945973894,0.2050110540261061
0.9183426874369471,0.08165731256305267
0.812004233499104,0.18799576650089594
0.8880662726107904,0.11193372738920958
0.89522827296089,0.10477172703910995
0.8103076719675898,0.1896923280324102
0.7782270674911447,0.22177293250885532
0.8931274973080577,0.10687250269194223
0.887644238861313,0.11235576113868695
0.8473056556745312,0.15269434432546886
0.9132832739296617,0.08671672607033831
0.85619089942067,0.14380910057933013
0.8725114408758459,0.12748855912415413
0.9013352433626087,0.0986647566373911
0.8769946387989394,0.1230053612010606
0.9023166554106455,0.09768334458935439
0.8859859785225614,0.11401402147743854
0.9180553756739048,0.08194462432609516
0.8323689342112344,0.16763106578876572
0.9051691084526811,0.09483089154731891
0.9226015409778493,0.07739845902215069
0.9218421095183399,0.0781578904816601
0.8750731648994275,0.12492683510057245
0.7738349991606541,0.2261650008393459
0.9114282207872063,0.08857177921279372
0.8457798902426767,0.15422010975732325
0.8814894156478758,0.11851058435212433
0.8272075731077431,0.17279242689225688
0.8783754043234413,0.12162459567655866
0.8054301203897369,0.19456987961026304
