CT-7,CT-1
0.48157396482446946,0.5184260351755307
0.4026992265069961,0.5973007734930039
0.5483339263784928,0.4516660736215073
0.07834034623828043,0.9216596537617195
0.010959387780859127,0.9890406122191409
0.0,1.0
0.0,1.0
0.0,1.0
0.08658857721362438,0.9134114227863757
0.21699742802993693,0.7830025719700632
0.0,1.0
0.4973891872888024,0.5026108127111976
0.37384833077905366,0.6261516692209464
0.09155967798407208,0.908440322015928
0.2671968065741066,0.7328031934258934
0.2287794640202571,0.7712205359797428
0.5577184788280526,0.4422815211719473
8.326672684688674e-17,1.0
1.1102230246251565e-16,1.0
0.008617470566479104,0.991382529433521
0.0,1.0
0.0,1.0
0.24292009573377601,0.757079904266224
0.0,1.0
0.09703998879965646,0.9029600112003433
0.0,1.0
0.12428215942970464,0.8757178405702956
0.26263755012062695,0.7373624498793732
0.2274266548209221,0.7725733451790778
0.024185672178078432,0.9758143278219216
0.2985102133940688,0.7014897866059312
0.29015305740357694,0.709846942596423
0.030162052833965964,0.9698379471660341
0.3258625608110358,0.6741374391889642
0.3998758955753046,0.6001241044246953
0.02350420553103708,0.9764957944689628
0.13546293997626743,0.8645370600237325
0.11467528965002442,0.8853247103499755
0.04235718161561215,0.9576428183843879
0.1516407797808929,0.8483592202191071
0.38809820773213627,0.6119017922678638
0.06550048826069269,0.9344995117393075
0.0968430785712375,0.9031569214287626
0.016058430071624785,0.9839415699283753
1.6653345369377348e-16,0.9999999999999999
0.14117425181413598,0.858825748185864
0.11123479732468441,0.8887652026753156
0.1497981363542595,0.8502018636457405
0.3912623620621136,0.6087376379378863
0.18380362001677497,0.8161963799832251
0.11463322268328452,0.8853667773167154
5.551115123125783e-17,1.0
1.6653345369377348e-16,0.9999999999999999
0.0,1.0
0.12592346126539888,0.874076538734601
0.12166619492775005,0.87833380507225
4.163336342344337e-16,0.9999999999999996
1.5265566588595902e-16,0.9999999999999999
4.163336342344337e-17,0.9999999999999999
0.0907353987615537,0.9092646012384462
0.4083582069460937,0.5916417930539064
0.2066805281877865,0.7933194718122135
0.09224497450514565,0.9077550254948543
0.27660507472091495,0.7233949252790851
0.34020393935157417,0.6597960606484258
0.03129962277963775,0.9687003772203623
0.41658303515863493,0.5834169648413651
0.42747911208081335,0.5725208879191868
0.08433343653256989,0.9156665634674303
8.326672684688674e-17,0.9999999999999999
0.002090810293028896,0.9979091897069711
0.24958503343777205,0.750414966562228
0.38796645143016106,0.6120335485698389
0.14559233768734203,0.854407662312658
0.0598952572901184,0.9401047427098816
0.0,1.0
0.22428639292952202,0.775713607070478
0.005469314067666025,0.994530685932334
0.34903116245530946,0.6509688375446907
0.06086547618553407,0.9391345238144662
0.005722755738796832,0.9942772442612032
0.11354641000368783,0.8864535899963123
0.0,1.0
0.1150170828375037,0.8849829171624962
1.1796119636642288e-16,0.9999999999999999
0.1302912505083273,0.8697087494916728
0.22748937658748153,0.7725106234125184
0.036219090079366086,0.9637809099206338
0.0,1.0
0.0,1.0
0.35301602323551234,0.6469839767644877
0.07497934337651611,0.9250206566234839
2.7755575615628914e-17,0.9999999999999999
0.445225050389042,0.554774949610958
0.0,1.0
4.0939474033052647e-16,0.9999999999999996
0.09848389436753271,0.9015161056324674
0.31388986436615973,0.68611013563384
0.07620913347004284,0.9237908665299572
0.016043358815908387,0.9839566411840915
5.134781488891349e-16,0.9999999999999996
0.029098492704972143,0.9709015072950279
0.0,1.0
0.21614459674166442,0.7838554032583357
0.30567434299454854,0.6943256570054515
0.335876600431758,0.6641233995682422
0.383783584593887,0.616216415406113
0.45808427679330865,0.5419157232066913
0.44491272799854453,0.5550872720014555
0.40086455499205964,0.5991354450079405
0.4182496716257149,0.5817503283742852
0.3326508260936195,0.6673491739063805
0.3658648251853617,0.6341351748146382
0.10679677836631313,0.8932032216336868
0.03279949688485007,0.9672005031151499
0.0941064588070987,0.9058935411929013
0.1773483791017855,0.8226516208982145
0.21611807313606646,0.7838819268639335
0.04985329176376676,0.9501467082362333
1.1102230246251565e-16,0.9999999999999999
0.20186350627615426,0.7981364937238459
0.13589931504984626,0.8641006849501538
5.551115123125783e-16,0.9999999999999996
0.0,1.0
0.1678568937914452,0.8321431062085547
0.11131423814896887,0.8886857618510311
0.0,1.0
0.0,1.0
0.29489600960544027,0.7051039903945598
0.11028517335877061,0.8897148266412296
0.27843285044743254,0.7215671495525674
5.551115123125783e-17,1.0
0.19947330862387644,0.8005266913761235
0.30744239733334716,0.6925576026666529
5.551115123125783e-17,1.0
0.31784463970462395,0.682155360295376
0.18655022949396258,0.8134497705060374
5.551115123125783e-17,1.0
0.17030813456545357,0.8296918654345464
0.2542574591255459,0.7457425408744541
0.42006845748021565,0.5799315425197846
0.0220823993605849,0.977917600639415
5.551115123125783e-17,1.0
0.07273885822282988,0.9272611417771701
0.038197074439489186,0.9618029255605107
0.45686075636641926,0.5431392436335807
0.11172690036144313,0.8882730996385568
0.312845816853041,0.6871541831469591
0.35800518560586847,0.6419948143941315
5.551115123125783e-17,1.0
0.0,1.0
0.0,1.0
0.0,1.0
8.326672684688674e-17,0.9999999999999999
0.22049580652381176,0.779504193476188
0.20873390046894474,0.7912660995310552
0.057179896963505394,0.9428201030364946
0.006352683071208396,0.9936473169287915
1.249000902703301e-16,1.0
0.1826064510059333,0.8173935489940668
0.043928688496048064,0.9560713115039521
0.0,1.0
0.10151826526901991,0.89848173473098
0.277914894872264,0.722085105127736
0.14517130339218395,0.854828696607816
0.11005179799392338,0.8899482020060766
0.10197817725600834,0.8980218227439916
